institution,slug,country,continent,repository_code,archive_type,filmoteca_espanola_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/reparacion-a-domicilio,Reparación a domicilio,Escuela de cine; Ficción; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Enredos amorosos,"Un electricista ignora las indirectas y coqueterías de una mujer que ha contratado sus servicios. | Una mujer intenta seducir al electricista que ha ido a hacer una reparación a su casa. Sin embargo, el joven está interesado en la criada. | código PLATFO: INV0003067 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | duración declarada: 560 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1961
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/tarde-de-domingo,Tarde de domingo,Escuela de cine; Ficción; Drama; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Recomendadas; Aniversario BIC EOC,"Práctica de graduación en el IIEC/EOC de Basilio Martín Patino. Aburrimiento de una tarde de domingo de una joven. | El aburrimiento de una joven que se queda en casa una tarde de domingo. Ajena a las ruidosas solicitudes de sus vecinos, ve transcurrir el tiempo, observando los acontecimientos cotidianos que se suceden en la plaza situada frente a su balcón. | código PLATFO: INV0004001 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 1724 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1961
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/tarde-de-estudio,Tarde de estudio,Escuela de cine; Ficción; Drama; Práctica académica; país: España; colección: Colección IIEC/EOC,"Un joven pasa la tarde intentando estudiar, pero se aburre. | Un joven intenta estudiar en casa, pero se aburre y se distrae fácilmente con una revista, el fútbol y la entrada de la criada. La tarde se le escapa sin lograr concentrarse. | código PLATFO: INV0003069 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | duración declarada: 546 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1961
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/un-miercoles-por-la-manana,Un miércoles por la mañana,Escuela de cine; Ficción; Drama; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Salud mental,"Práctica en la EOC de Francisco Regueiro como director y guionista, y Luis Cuadrado como operador. Una joven pasa el tiempo en su habitación. | Una joven se despierta y pasa el tiempo en su habitación, agobiada por el aburrimiento, en un momento hace un amago de cortarse las venas, pero finalmente no lo lleva a cabo. | código PLATFO: INV0003037 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | duración declarada: 625 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1961
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/una-historia-antigua,Una historia antigua,Escuela de cine; Ficción; Suspense; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Robos y atracos,"Tras ser atracado, un motorista es ayudado por una mujer que ha sido cómplice de la emboscada. | Un motorista sufre un atraco, recibe una paliza y queda tirado en mitad de la carretera. Una mujer, que ha sido cómplice en el robo, le ayuda. | código PLATFO: INV0003031 | titular de derechos: Filmoteca Española | formato original: 16 mm | color: Blanco y negro | duración declarada: 316 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1961
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/una-taza-de-te,Una taza de té,Escuela de cine; Ficción; Drama; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Aniversario,"Tras sufrir un mareo, una joven de clase obrera es ayudada por otra de familia pudiente. | Tras sufrir un mareo en la calle, una muchacha es asistida por varias personas. De entre la multitud, una chica joven de familia pudiente se encarga de ella y la lleva a su casa para que tome algo y recupere fuerzas. Ahí, al ver los grandes espacios, la cuidada decoración, el atento servicio y el tipo de personas que se han reunido, experimenta un choque social que le hace sentirse fuera de lugar. | código PLATFO: INV0003070 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | duración declarada: 536 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1961
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/el-noveno,El noveno,No ficción; Documental; país: España; colección: Colección Hermic Films; etiquetas: Salamanca-Usos y costumbres; Fiestas-San Felices de los Gallegos,"Documental de Basilio Martín Patino sobre la celebración de la fiesta del Noveno en el municipio de San Felices de los Gallegos, en Salamanca. | Documental que muestra la celebración de la fiesta del Noveno en el municipio de San Felices de los Gallegos (Salamanca) con recitales, procesiones, gigantes y cabezudos, música, juegos, bailes y novilladas que tienen lugar en los espacios públicos exteriores del pueblo. | Créditos de letras en color morado sobre un fondo que simula una arpillera. Vistas diurnas de los exteriores del pueblo. Abundante gentío congregado por todo el espacio público. Niños corren, bandas de música tocan, se lanzan petardos, se tocan las campanas. Un eclesiástico, rodeado de los atentos vecinos, recita un texto que hace referencia al origen de la fiesta. Procesiones con imágenes religiosas católicas y estandartes. Actúan los gigantes y cabezudos, se engalanan los espacios. Por el campo, se conduce a los novillos y toros, rodeados de personajes principalmente masculinos, algunos montados a caballo, hacia el interior del pueblo, recorriendo sus calles, hasta llegar a la plaza. Adolescentes y mayores (masculinos y femeninos) cantan y bailan en corros alrededor de una suerte de muñeco de trapo. La gente se congrega en la plaza. El toro sale de su celdilla y diferentes personajes masculinos lo torean. Otros, desde un rudimentario carro de madera, lo espolean con vara; los regresan entre todos a su celdilla, sale otro toro. Personaje masculino de torso desnudo lidia con la res y logra cabalgarlo, subiéndose a su cuello. Lo descabalga sin daños. Con una tela extendida, recogen monedas que el público lanza desde las gradas. Los toros abandonan el pueblo saliendo por una calle flanqueada por una cuerda con ropa tendida y un grupo de mujeres congregadas. Al...",1960
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/juego-de-la-coqueta-la-ingenua-y-el-mocito,"Juego de la coqueta, la ingenua y el mocito",Escuela de cine; Ficción; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Enredos amorosos,"Un joven trata de conquistar a dos chicas en una exposición de escultura. | Un chico y dos chicas asisten a una exposición de escultura. Estando solamente ellos tres en las salas, él intenta seducir primero a una y luego a otra. | código PLATFO: INV0002942 | titular de derechos: Filmoteca Española | formato original: 16 mm | color: Blanco y negro | duración declarada: 375 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1960
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/la-viuda,La viuda,Escuela de cine; Ficción; Drama; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Relaciones de pareja; Relaciones familiares,"Una mujer viuda trata de rehacer su vida pese al luto que mantienen su suegra y su hija. | Poco antes de acudir a una cita, una mujer viuda recibe la visita de su suegra. Después de pasar con ella un rato y despedirla, y con la desaprobación de su hija que observa desde la ventana, la mujer se sube al coche del hombre que ha ido a recogerla a casa. | código PLATFO: INV0002956 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | duración declarada: 423 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1960
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/lolita,Lolita,Escuela de cine; Ficción; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Prostitución,"Mediante la persuasión, una prostituta se aprovecha de su clientela. | Lolita, una prostituta, consigue engañar a sus clientes para que le hagan las labores domésticas. | código PLATFO: INV0002945 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | duración declarada: 467 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1960
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/maniquies,Maniquíes,Escuela de cine; Ficción; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Enredos amorosos; Moda,"Un dibujante de moda anhela secretamente el cariño de las modelos de su estudio. | El dibujante de un estudio de moda siente envidia por las atenciones que las modelos prestan a sus otros compañeros. | código PLATFO: INV0002946 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | duración declarada: 469 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1960
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/mas-vale-tarde-que-nunca,Más vale tarde que nunca,No ficción; Docudrama; país: España; colección: Colección Hermic Films; etiquetas: Población rural; Analfabetismo,"Documental ficcionado que aborda el problema del analfabetismo en España. | Documental ficcionado que aborda el problema del analfabetismo en España. Sus causas y consecuencias y los inconvenientes que supone, sobre todo para la población rural. Señala la creación de escuelas y otras medidas dispuestas por el Estado para acabar con el analfabetismo. | Créditos en grafismo del Ministerio de Educación Nacional. Junta Nacional contra el analfabetismo, así como del título y resto del equipo técnico. Un globo terráqueo rota. Se dibujan sobre el diversas figuras como un navío viajando desde España hasta el Caribe, una cruz, etc. Mapa en relieve de la Península Ibérica sobre el que se desliza la sombra a caballo de Don Quijote de La Mancha. Arado doble tirado por dos reses acompañado por un campesino. El mismo campesino camina perdido por una calle de Madrid, de día. Le pregunta a un viandante, quien le da indicaciones. Es incapaz de leer el letrero de la calle y le pregunta a una viandante por la calle Serrano, quien le indica que coja el autobús 21. Le pregunta acerca de cuál es ese autobús y la señora le dice que lea el letrero, pero el campesino no sabe leer. Continua caminando y llega, confundido, a la parada del autobús número 12. Pasa el autobús y se sube. Sobre unas sillas, un cartel reza ""recién pintado"". El campesino está sentado y, al levantarse, se ha manchado. Un grupo de hombres, sentados cerca en la terraza de un bar, se ríen de él. Continúa caminando y llega a un portal con un letrero que reza ""Empujen"". Intenta abrirlo y aparece el portero, que le pregunta si es que no sabe leer ya que hay que empujar para abrir. Un grupo de hombres practica un juego de pelota. Un señor acerca a uno de ellos una carta urgente. La abre. Los otros hombres observan y sospechan q...",1960
