institution,slug,country,continent,repository_code,archive_type,filmarchiv_austria_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_030PBg1YJYRkgqf645m8Uq,Der Tod des Spitzenkandidaten,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"Der Kärntner Politiker Karl Ernst Schleinzer zählte zu den Zukunftshoffnungen der ÖVP. 1959 wurde der 35-Jährige zum Landesparteiobmann der Kärntner ÖVP gewählt und 1961 übernahm er als bis dato jüngstes Regierungsmitglied in der Zweiten Republik das Amt des Verteidigungsministers unter Bundeskanzler Gorbach. Am 4. Juni 1971 wurde Schleinzer zum Bundesparteiobmann der Österreichischen Volkspartei gewählt und für die Nationalratswahl 1975 als Spitzenkandidat der ÖVP im Wahlkampf gegen den amtierenden Bundeskanzler Bruno Kreisky (SPÖ) nominiert. Am 19. Juli 1975 verunglückte Karl Schleinzer mit seinem Auto in Bruck an der Mur tödlich. Kurz vor der Nationalratswahl bestimmte die ÖVP Josef Taus zu seinem Nachfolger. | título original: Österreich nimmt Abschied von Dr. Karl Schleinzer (Austria Wochenschau 31/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Negativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02z3zmJxGnCRCEcTWp9zsS,Kinderfasching im Weinviertel,Historische Filmdokumente; país: Österreich; ano: 1975; direção: Rosa Oppenauer,"Die Poysdorfer Filmchronistin Rosa Oppenauer hat 1975 mit der Dokumentation eines Kinderfaschings ein Stück Alltags- und Festkultur in der Weinviertler Gemeinde verewigt. Der Amateurfilm besticht durch sorgfältig gewählte Ausschnitte sowie genau beobachtete Details und bietet eine charmante Zeitreise in das Landleben der 1970er-Jahre. Frauen hinter der Kamera waren damals noch die Ausnahme, umso wertvoller ist diese reizvolle audiovisuelle Miniatur. | título original: Kinderfasching | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 8-mm-Positiv, Sammlung Filmarchiv Austria | restauração: © Filmarchiv Austria, 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0314oyinihkK3TdE8ITqSb,Nationalratswahl 1975 – Absolute für die SPÖ,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"Bei der Nationalratswahl am 5. Oktober 1975 errang die SPÖ mit Bundeskanzler Bruno Kreisky zum zweiten Mal die absolute Mehrheit, die ÖVP unter Josef Taus landete auf Platz 2. Der Wahlkampf im Vorfeld der Nationalratswahlen setzte medial neue Maßstäbe. Ein Höhepunkt war das TV-Duell Kreisky – Taus am 19. September 1975, das als erste Fernsehkonfrontation in die Geschichte einging. Am Wahlabend konnte die SPÖ mit 50,43 Prozent den Vorsprung auf die ÖVP (42,95 Prozent) noch leicht ausbauen; die FPÖ mit Spitzenkandidat Friedrich Peter erzielte als drittstärkste Kraft lediglich 5,4 Prozent. | título original: Nationalratswahlen 1975: SPÖ erringt wieder absolute Mehrheit (Austria Wochenschau 41/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032jVBby79u5p1FcO67ewc,Straßenleben am Gürtel,Historische Filmdokumente; país: Österreich; ano: 1975,"Der Wiener Gürtel führt in einem Ringsegment um das Stadtzentrum und gilt heute als die meistbefahrene Landesstraße Österreichs. Errichtet wurde der Gürtel ab 1894 im Verlauf des ehemaligen Linienwalls, einer historischen Befestigungsanlage zwischen den Vorstädten und Vororten Wiens. Zwischen den breiten Straßenzügen verlief die von Otto Wagner geplante und 1898 eröffnete Gürtelstadtbahn. In den 1920er-Jahren entstanden vor allem entlang des Margaretengürtels repräsentative Gemeindebauten des Roten Wiens, man sprach von der »Ringstraße des Proletariats«. Mit der Massenmotorisierung nahm der Verkehr immer mehr überhand, die 1975 von Peter Putz gefilmten Großstadtimpressionen zeigen lange Blechlawinen, die sich schon damals über den Gürtel wälzen und den städtischen Raum beherrschen. | título original: Wien 1975 (Ausschnitt) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: File von Peter Putz, mit freundlicher Genehmigung von Peter Putz | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032k0tdlg9Q6Od0zMSIbCy,Traditionelle Rebenveredelung in Poysdorf,Historische Filmdokumente; país: Österreich; ano: 1975,"Der Weinviertler Amateurfilmer Emmerich Ebinger porträtierte in den 1960er- und 1970er-Jahren liebevoll die letzten Vertreter:innen der traditionellen Landwirtschaft im Bezirk Mistelbach. Die alten Bauern präsentierten vor der Kamera die seit Jahrhunderten gepflogenen Arbeitsweisen. Dabei entstanden authentische filmische Kleinode von besonderem Reiz. In diesem Amateurfilm wird die traditionelle Rebenveredelung in einem Presshaus in Wilhelmsdorf, einer Katastralgemeinde von Poysdorf, vorgeführt. Bei dieser klassischen Frühjahrsarbeit werden die Teile verschiedener Weinreben verbunden, um eine bessere Traubenqualität und einen natürlichen Schutz vor der Reblaus zu erreichen. Der Kommentar in bestem Weinviertler Dialekt stammt von Emmerich Ebinger selbst. | título original: Weinbau einst und jetzt | categoria Filmarchiv ON: Historische Filmdokumente | fonte: File, Sammlung Filmarchiv Austria | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zKWzbGlDPu5Vmdpki7nN,Vor 50 Jahren: Die Wirtschaftspolitik der Ära Kreisky,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"Der Ölpreis-Schock dämpfte die Weltwirtschaft empfindlich, die österreichische Bundesregierung setzte auf Offensiv-Maßnahmen und investierte massiv in den öffentlichen Sektor. Diese als »Austro-Keynesianismus« bezeichnete Strategie der Ära Kreisky versuchte mit Deficit Spending das abgeschwächte Wirtschaftswachstum über verstärkte öffentliche Aufträge an die Privatwirtschaft und die Förderung der verstaatlichten Industrie wieder anzukurbeln. | título original: Österreichs Wirtschaft: Erhaltung der Vollbeschäftigung - Politik der Preisbekämpfung (Austria Wochenschau 13/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02z4d55b5g8RaLM5sdh1xD,Vor 50 Jahren: Die zwei Leben des Georg Danzer,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"Mitte der 1970er-Jahre zählte Georg Danzer zu den prägenden Persönlichkeiten der österreichischen Musiklandschaft. Bereits 1972 brachte er – zunächst noch anonym – die skandalumwitterte Single Tschik heraus, zur der Sandler-Ballade erschien auch ein Musikvideo. Auf dieses nimmt eine für die Austria Wochenschau inszenierte Hommage Bezug, die Georg Danzer in einer Doppelrolle zeigt. Der Wiener »Tschik-Poidl« trifft dabei auf den »neuen« Danzer in Anzug und weißem Hemd. Mit seinem Konzeptalbum Der Tätowierer und die Mondprinzessin präsentiert sich Georg Danzer nun als Chansonnier, der in gepflegtem Hochdeutsch auch den deutschen Markt im Visier hat. | título original: Musik: Die zwei Welten des Georg Danzer (Austria Wochenschau 9/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02ys0bUBnf32PLdEsxpxzM,Vor 50 Jahren: Ein Tag aus dem Leben einer Frau,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"1975 brachte die Austria Wochenschau diesen bemerkenswerten Beitrag in die Kinos: EIN TAG AUS DEM LEBEN EINER FRAU zeichnet ein realistisches Bild aus dem Alltag einer Arbeiterin zwischen Berufsleben und Kindererziehung. Verheißungsvolle Werbebotschaften und literarische Zitate liefern ironische Kommentare zur sichtlich harten Lebensrealität der Protagonistin. Durchaus gesellschaftskritische Einsichten und eine ambitionierte Gestaltung machen diese Reportage zu einem erstaunlichen Zeitdokument der aufkommenden Diskurse rund um Fragen der Emanzipation und der Geschlechterverhältnisse in den 1970er-Jahren. | título original: Ein Tag aus dem Leben einer Frau (Austria Wochenschau 43/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35mm Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria, © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0306vZd4DhD8g2v3oKvNRn,Vor 50 Jahren: Eröffnung des Tauerntunnels,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"Mit dem Bau der Tauernautobahn als leistungsfähige Verkehrsverbindung zwischen Salzburg und Kärnten wurde bereits 1939 begonnen, kriegsbedingt kamen die Arbeiten 1942 zum Stillstand. Erst 1958 nahm man die Planungen für dieses aufwendige Straßenprojekt wieder auf. Mit dem Bau des schwierigsten Teilstücks über die Niederen Tauern und den Katschberg wurde 1971 begonnen. Am 21. Juni 1975 konnte mit dem 6,8 Kilometer langen Tauerntunnel ein zentraler Abschnitt eröffnet werden. Fünf Jahre später erfolgte dann die Fertigstellung der 146,5 Kilometer langen Gesamtstrecke zwischen Salzburg und Spittal an der Drau. | título original: Eröffnung der Tauern-Autobahn (Austria Wochenschau 26/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Negativ (Bild), 35-mm-Positiv (Ton), Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zBzKBfbsngX9ApPyiBPE,Vor 50 Jahren: Höchste Zeit für Urlaub in Österreich,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"1975 präsentierte die österreichische Tourismusindustrie eine Werbeaktion für einen Urlaub in Österreich. In der Wiener Sezession wurde eine Multimedia-Schau aufgeboten und die Kampagne »Gast im eigenen Land« vorgestellt. Dass dieser Promotion-Bericht der AUSTRIA WOCHENSCHAU in einer damals raren Farbversion gedreht wurde, verlieh dem Anliegen zusätzliche Bedeutung. Erst in den 1990er-Jahren sollte die österreichische Tourismusbranche mit dem Aufkommen der Fernreisen deutliche Rückgänge in den Nächtigungszahlen verzeichnen. | título original: FARBBERICHT: Höchste Zeit für einen Urlaub in Österreich (Austria Wochenschau 11/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02yZmdyYX1wFHf382F8dQV,Vor 50 Jahren: Keine Parkplatzsorgen mit den Wiener Verkehrsbetrieben,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"Anfang 1975 war der motorisierte Individualverkehr in Wien schon zum veritablen Problem geworden, verstopfte Straßen und Parkplatznot waren längst alltägliche Realität. Die Wiener Verkehrsbetriebe warben daher mit dem Slogan „Mit uns fahren, keine Parkplatzsorgen“. Der weitere Ausbau des öffentlichen Verkehrs und vor allem die Errichtung der U-Bahn erforderten einen hohen Mitteleinsatz. Mit Rationalisierungsmaßnahmen wie die Einführung schaffnerloser Straßenbahnen sowie Tariferhöhungen sollten die notwendigen Investitionen finanziert werden. | título original: Mit uns fahren, keine Parkplatzsorgen (Austria Wochenschau 3/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35mm Positiv, Sammlung Filmarchiv Austria | restauração: © Filmarchiv Austria, 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031jIkSxPH4mdwp1GnYsBU,Vor 50 Jahren: OPEC-Terror in Wien,Historische Filmdokumente; país: Österreich; ano: 1975; produção: Austria Wochenschau,"Während einer Konferenz der OPEC (Organisation erdölexportierender Länder) in Wien kam es am 21. Dezember 1975 zu einem von palästinensischen Befreiungsaktivisten organisierten Terroranschlag, geleitet von einem »Carlos – der Schakal« genannten Venezolaner. Nach dem Eindringen in die OPEC-Zentrale am Dr.-Karl-Lueger-Ring nahmen die Terroristen 62 Geiseln, darunter zahlreiche hochrangige Politiker; drei Personen wurden durch Schüsse getötet. Nach hektischen Verhandlungen erreichte Bundeskanzler Kreisky die Freilassung der österreichischen Geiseln. Den Terroristen gewährte man freien Abzug, sie wurden am nächsten Tag mit den verbliebenen Geiseln nach Algerien ausgeflogen. | título original: TERROR IN WIEN: Die Geiselnahme im OPEC-Hauptquartier und der Abflug von Schwechat (Austria Wochenschau 52/1975) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Negativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1975
