institution,slug,country,continent,repository_code,archive_type,estonian_film_archive_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/xy8VN5tlGr1,Suvesporditarbed Tallinna Kaubamajast,Advertising film,Kõik suvespordikaubad ainult Tallinna Kaubamajast! | tipo de filme: Advertising film | ano: 1989 | duração: 01:03 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=7797&q=Suusasporditarbed+Tallinna+Kaubamajast&i=f&l=; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/10446 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1989
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/gz9Cqk_LkPL,Valimised,Documentary; Heikki Aasaru,"Harjumaa põllumees Jüri-Rajur Liivak meenutab 1940. aasta suve poliitilisi sündmusi Eestis. Juulis 1940 korraldatud Riigivolikogu „valimistel“ oli ta ainus Töötava Rahva Liidu vastaskandidaat, kes püsima jäi. Ometi kõrvaldati temagi valimisvõitlusest ning Riigivolikogu asemel ootas teda 15 aastat sunnitööd Siberis. Nüüd, nelikümmend üheksa aastat hiljem, on lõpule jõudmas Jüri Liivaku võitlus oma kodutalu tagasisaamise eest. Loo taustaks on NSVL rahvasaadikute valimised 1989. aastal Jüri Liivaku kodukandis, kus kuuest kandidaadist tuli võitjaks akadeemik Viktor Palm. | tipo de filme: Documentary | direção: Heikki Aasaru | ano: 1989 | duração: 30:35 | regime Arkaader: acesso público gratuito | referências externas: Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/7041; Meediateek: https://www.meediateek.ee/auvik/view?id=9651&i=f&t=valimised&page=3&per-page=25 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1989
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/L5sHGBNNor2,Ükskord algab aega,Documentary; Portrait; Mart Taevere; Arvo Vilu,"Eesti poliitik ja majandustegelane Ülo Nugis (1944–2011) oli 1986–1990 tootmiskoondise Estoplast peadirektor. Ta astus aktiivselt poliitikasse Eesti Vabariigi taastamise nimel ja just tema kui Riigikogu esimehe haamrilöök kuulutas 1991. aasta 20. augustil Eesti iseseisvuse taastatuks. Film hõlmab ajavahemikku septembrist 1988 kuni veebruarini 1989 ja sinna mahub Ülo Nugise käik Moskvasse endiste ülemuste juurde ning Töökollektiivide liidu moodustamine vastukaaluks venemeelsele interliikumisele. | tipo de filme: Documentary | gênero: Portrait | direção: Mart Taevere, Arvo Vilu | ano: 1989 | duração: 20:52 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=9652&q=%C3%9Ckskord+algab+aeg&i=f&l=&per-page=25; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/7413/ | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1989
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/tJIEKwEodnM,… ja naised,Documentary; Heini Drui,"Probleemfilm nõukogude naise olukorrast ja lootustest paremale tulevikule. Meeskineastide Heini Drui ja Edvard Oja poolt naiste suhtes mõistvust näidata püüdev eksperimentaalhõnguline dokfilm sellest, kuidas töötaval ja tublil nõukogude naisel võivad saavutamata jääda nii-öelda boonuspunktid suguelus. | tipo de filme: Documentary | direção: Heini Drui | ano: 1989 | duração: 13:50 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=9649&q=ja+naised&i=f&l=; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/1603 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1989
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/9kjLLH-kA63,A Stolen Meeting,Feature film; Drama; Leida Laius,"Recently freed from prison in Russia, Valentina heads back to Estonia on a quest to find her son Jüri, who she had given up for adoption years ago. With the conviction that their reunion will be a happy ending, Valentina searches high and low until she finds her son in Tartu, adopted by a wealthy family. Reconciliation turned out to be more challenging than she had expected. “A Stolen Meeting” was restored in 2022 with the support of “A Season of Classic Films”, an initiative of ACE –Association des Cinémathèques Européennes, part of European Commission’s Creative Europe MEDIA programme. | tipo de filme: Feature film | gênero: Drama | direção: Leida Laius | ano: 1988 | duração: 01:41:41 | regime Arkaader: acesso pago ou por ingresso | preço declarado: 3.60 EUR | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=10690&q=varastatud+kohtumine&i=f&l=; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/480 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/R__6-alKNyJ,Aidake meil elada,Documentary; Portrait; Märt Müür,"Tuntud majandijuhi, parteitöötaja ja aktiivse ühiskonnategelase Kalev Raave elu pööratakse ühel hetkel pea peale. Kalev Raave oli autasustatud ordenite ja medalitega, aga 1986. aastal vahistati ta anonüümkirja põhjal. Tema juhtumi kaudu juhitakse tähelepanu autoritaarse õigusemõistmise möödalaskmistele, mille tulemusena ühiskonnale vajalikud inimesed tasalülitatakse. Pärast vanglat leidis Raave tee jumala juurde ja asus õppima teoloogiat. | tipo de filme: Documentary | gênero: Portrait | direção: Märt Müür | ano: 1988 | duração: 25:32 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=9738&q=Aidake+meil+elada&i=f&l=&per-page=25; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/1745 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/dK8QhXlgua2,Ajaloo eksam,Documentary; Vello Kallaste,"Vasakpoolsete poliitiliste vaadetega akadeemik Hans Kruus (1891–1976) töötas pärast sõda kõrgetel riiklikel ametikohtadel: ta oli Eesti NSV välisasjade rahvakomissar ja hiljem Eesti NSV teaduste akadeemia esimene juht. Tema karjäär katkes, kui ta langes 1950. aastal stalinliku repressiooni käigus kodanliku natsionalistina põlu alla. Kasutatud on ENSV filmi-, foto- ja fonodokumentide riikliku keskarhiivi materjale nõukogude korra algusaastate sündmustest Eestis. | tipo de filme: Documentary | direção: Vello Kallaste | ano: 1988 | duração: 29:56 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=9736&q=Ajaloo+eksam&i=f&l=&per-page=25; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/1768/ | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/b-oD4-Uci3C,Ancient but enduring,Amateur film,"Max Reikter (1912–1993), who made recreational films for more than half a century, documented the urban space of Tallinn throughout his long creative journey. ""Ancient but Persistent"", which the audience saw for the first time at the Estonian Amateur Film Festival in May 1988, where it won the prize for the best real-life film, compiles footage from the 1930s to the end of the 1970s of Tallinn's old town and the modern contact zone that arose next to it before the Second World War. Reikter tells the story of a city that flourishes, is destroyed, and rises from the ashes, using foreign chronicle footage (specifically, material captured in Rouen, France during World War II) to fulfill its dramaturgical purposes. The pictorial language that caresses the so-called star objects of the Old Town with long panoramas relies on pictorial conventions dating back to 19th century colonial photography, which focuses on tourist attractions rather than the everyday life of the city and its inhabitants. The monumentality is further emphasized by the film's emotionally charged soundtrack. The shots of the burning and ruined old town filmed during and after the March 1944 bombing are particularly noteworthy - documenting war ruins was forbidden to private individuals. | tipo de filme: Amateur film | ano: 1988 | duração: 10:58 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=8424&q=iidne%2C+kuid+p%C3%BCsiv&i=f&l=; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/16797/ | transmissão pública detectada pela A...",1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/6ViImYlA7OQ,Eestimaa paas,Documentary; Gennadi Meleško,"Põhjalikus ja ülevaatlikus dokumentaalfilmis tutvustatakse Eesti olulisemat loodusvara paekivi, selle tekkelugu, paiknemist, kaevandamist ja kasutamist läbi aastatuhandete. Eesti paekivid – lubjakivid ja dolokivid (dolomiidid) on olnud meil ehitusmaterjalidena kasutusel juba umbes 3000 aastat, olles puidu kõrval tähtsuselt teine ehitusmaterjal. Tuuakse hulgaliselt näiteid paekivi kasutamisest: alates kivikalmetest ja -aedadest kuni Eesti kultuuriloos oluliste suurehitusteni. Kommenteerib filmi stsenarist, ehitusajaloolane ja publitsist Hubert Matve. | tipo de filme: Documentary | direção: Gennadi Meleško | ano: 1988 | duração: 37:07 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=9731&q=Eestimaa+paas&i=f&l=&per-page=25; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/2243/ | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/jNEORGWynEb,Ettetellimine Vabariiklikust Raamatukaubastust,Advertising film,Vabariiklik Raamatukaubastu ja kirjastused teatavad uuest eeltellimise korrast. Nüüdsest saab eeltellida hoopis suuremas valikus kirjandust. | tipo de filme: Advertising film | ano: 1988 | duração: 00:39 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=8009&q=3228&i=f&l=; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/2403 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/90RI-xet-XF,Fototarbed Tallinna Kaubamajast,Advertising film,Noorus jääb pildile! | tipo de filme: Advertising film | ano: 1988 | duração: 00:37 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=7797&q=Fototarbed+Tallinna+Kaubamajast&i=f&l=; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/10442 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/S9yO03geWY5,Lauamängud Tallinna Kaubamajast,Advertising film,Lauamängude simultaani annab Tallinna Kaubamaja! | tipo de filme: Advertising film | ano: 1988 | duração: 00:46 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=7797&q=lauam%C3%A4ngud&i=f&l=; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/10443 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/zozJYtkL0Nq,Läbi aastate ja kauguste,Documentary; Heli Speek,"ENSV haridusministeeriumi tellitud dokumentaalfilmis käsitletakse eesti ja vene kirjandust, kirjanduse tõlkimist, kultuurisuhteid. Põhjalikumalt peatutakse Vene luuletaja Igor Severjanini Eestis elatud elul ja loomingul. Eesti ja vene kirjandusest ning kultuurisuhetest räägivad kirjandusteadlane Sergei Issakov, luuletaja ja tõlkija David Samoilov, luuletaja ja näitleja Juhan Viiding ning semiootik ja kirjandusteadlane Juri Lotman. Severjanini luulet vene keeles esitab Jüri Krjukov, kes loeb ka eestikeelset diktoriteksti. | tipo de filme: Documentary | direção: Heli Speek | ano: 1988 | duração: 18:29 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=9735&q=L%C3%A4bi+aastate+ja+kauguste&i=f&l=&per-page=25; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/3832/ | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1988
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/2wn8WeOWGf8,Marati tooted,Advertising film,Kauplus Marati filiaal ootab ostjaid. | tipo de filme: Advertising film | ano: 1988 | duração: 00:28 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=8007&q=3226&i=f&l=; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/3945 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1988
