dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Bradford Special Collections,university-of-bradford-special-collections,GB-532,United Kingdom,Europe,,True,http://www.bradford.ac.uk/library/special-collections/,bradford.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,http://www.bradford.ac.uk/library/special-collections/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Brighton Design Archives,university-of-brighton-design-archives,GB-1837,United Kingdom,Europe,University and research archives,True,https://blogs.brighton.ac.uk/brightondesignarchives/,blogs.brighton.ac.uk,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://blogs.brighton.ac.uk/brightondesignarchives/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Bristol Special Collections,university-of-bristol-special-collections,GB-3,United Kingdom,Europe,University and research archives,True,http://www.bristol.ac.uk/library/resources/specialcollections/,bristol.ac.uk,restrito,403.0,restrito,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.bristol.ac.uk/library/resources/specialcollections/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Bristol Theatre Collection,university-of-bristol-theatre-collection,GB-811,United Kingdom,Europe,University and research archives,True,http://www.bristol.ac.uk/theatre-collection,bristol.ac.uk,restrito,403.0,restrito,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.bristol.ac.uk/theatre-collection
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Central Lancashire Archives and Special Collections,university-of-central-lancashire-archives-and-special-collections,GB-1848,United Kingdom,Europe,University and research archives,True,https://www.uclan.ac.uk/students/library-it/library/special-collections.php,login.microsoftonline.com,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://login.microsoftonline.com/ebf69982-036b-4cc4-b202-7aeb194c5065/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=EAB7A2DB0483CD00C874D47A06124D29A604500ED3C1AFAF%2D999081040FCDE837EAF5332EE4A25F2337F0F8334484850E1039E07338219FA2&redirect%5Furi=https%3A%2F%2Fmsuclanac%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=77d305a2%2Db05f%2D0001%2D83fe%2D8cbb5fbe8d8c&sso_reload=true
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Chichester Special Collections,university-of-chichester-special-collections,GB-2970,United Kingdom,Europe,University and research archives,True,http://www.chi.ac.uk/department-sport-development-management/anita-white-foundation/archive,chi.ac.uk,restrito,403.0,restrito,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.chi.ac.uk/department-sport-development-management/anita-white-foundation/archive?ki-cf-botcl=1
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Dundee Archive Services,university-of-dundee-archive-services,GB-254,United Kingdom,Europe,University and research archives,True,http://www.dundee.ac.uk/archives,dundee.ac.uk,restrito,403.0,restrito,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.dundee.ac.uk/archives
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of East Anglia Archives,university-of-east-anglia-archives,GB-1187,United Kingdom,Europe,University and research archives,True,https://www.uea.ac.uk/web/library/archives-and-special-collections,uea.ac.uk,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,1,4,3,https://www.uea.ac.uk/library/archives-and-special-collections
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of East London Archives,university-of-east-london-archives,GB-2381,United Kingdom,Europe,University and research archives,True,https://www.uel.ac.uk/study/student-life/library-archives-learning-services/library-archive,uel.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,https://www.uel.ac.uk/study/campus-life/library/library-archive
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Essex Special Collections,university-of-essex-special-collections,GB-301,United Kingdom,Europe,University and research archives,True,http://libwww.essex.ac.uk/speccol.htm,libwww.essex.ac.uk,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://libwww.essex.ac.uk/speccol.htm
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Exeter Archives,university-of-exeter-archives,GB-29,United Kingdom,Europe,University and research archives,True,http://as.exeter.ac.uk/library/librariesandcollections/special/about/,exeter.ac.uk,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,1,1,0,https://www.exeter.ac.uk/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Glasgow Archive Services,university-of-glasgow-archive-services,GB-248,United Kingdom,Europe,University and research archives,True,https://www.gla.ac.uk/myglasgow/archivespecialcollections/,gla.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,5,https://www.gla.ac.uk/myglasgow/archivespecialcollections/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Glasgow Special Collections,university-of-glasgow-special-collections,GB-247,United Kingdom,Europe,University and research archives,True,https://www.gla.ac.uk/myglasgow/archivespecialcollections/,gla.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,5,https://www.gla.ac.uk/myglasgow/archivespecialcollections/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Gloucestershire Special Collections and Archives,university-of-gloucestershire-special-collections-and-archives,GB-1962,United Kingdom,Europe,University and research archives,True,https://www.glos.ac.uk/libraries/special-collections-and-archives/,glos.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,https://www.glos.ac.uk/libraries/special-collections-and-archives/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Kent Special Collections and Archives,university-of-kent-special-collections-and-archives,GB-1089,United Kingdom,Europe,University and research archives,True,https://www.kent.ac.uk/library/collections/index.html,kent.ac.uk,http_error,404.0,quebrado,Indisponível,Evidência pública indireta de audiovisual,Evidência indireta sem regime público identificado,0,1,0,https://www.kent.ac.uk/library/collections/index.html
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Leeds Special Collections,university-of-leeds-special-collections,GB-206,United Kingdom,Europe,University and research archives,True,https://library.leeds.ac.uk/special-collections-about,library.leeds.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,3,https://library.leeds.ac.uk/info/1500/special_collections
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Leicester Special Collections,university-of-leicester-special-collections,GB-338,United Kingdom,Europe,University and research archives,True,https://le.ac.uk/library/special-collections,le.ac.uk,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://le.ac.uk/library/special-collections
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Liverpool Special Collections & Archives,university-of-liverpool-special-collections-archives,GB-141,United Kingdom,Europe,University and research archives,True,https://www.liverpool.ac.uk/library/sca/,libguides.liverpool.ac.uk,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://libguides.liverpool.ac.uk/library/sca
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Manchester Library,university-of-manchester-library,GB-133,United Kingdom,Europe,University and research archives,True,http://www.library.manchester.ac.uk/special-collections/,library.manchester.ac.uk,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,1,https://www.library.manchester.ac.uk/special-collections/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Northampton Archive,university-of-northampton-archive,GB-2760,United Kingdom,Europe,University and research archives,True,https://northampton.epexio.com/,northampton.epexio.com,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,2,https://northampton.epexio.com/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Nottingham Manuscripts and Special Collections,university-of-nottingham-manuscripts-and-special-collections,GB-159,United Kingdom,Europe,University and research archives,True,http://www.nottingham.ac.uk/manuscriptsandspecialcollections/index.aspx,nottingham.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,2,https://www.nottingham.ac.uk/manuscriptsandspecialcollections/index.aspx
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Portsmouth Archives,university-of-portsmouth-archives,GB-1750,United Kingdom,Europe,University and research archives,True,http://www.port.ac.uk/library/infores/print/universityarchives/,library.port.ac.uk,ok,200.0,integro,Disponível,Evidência pública indireta de audiovisual,Evidência indireta sem regime público identificado,0,2,3,https://library.port.ac.uk/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Salford Archives & Special Collections,university-of-salford-archives-special-collections,GB-427,United Kingdom,Europe,University and research archives,True,http://www.salford.ac.uk/library/archives-and-special-collections,salford.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,5,https://www.salford.ac.uk/library/archives-and-special-collections
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Sheffield Library,university-of-sheffield-library,GB-200,United Kingdom,Europe,,True,http://www.shef.ac.uk/library/special,sheffield.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,3,https://sheffield.ac.uk/library/special-collections-heritage-and-archives/special-collections-and-archives
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of St Andrews Libraries and Museums,university-of-st-andrews-libraries-and-museums,GB-227,United Kingdom,Europe,University and research archives,True,https://www.st-andrews.ac.uk/library/special-collections/book-an-appointment/visiting-the-reading-room/,st-andrews.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,5,https://www.st-andrews.ac.uk/collections/use-collections/research/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Stirling Archives & Special Collections,university-of-stirling-archives-special-collections,GB-559,United Kingdom,Europe,University and research archives,True,http://libguides.stir.ac.uk/archives/,libguides.stir.ac.uk,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,2,2,5,https://libguides.stir.ac.uk/archives/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Strathclyde Archives and Special Collections,university-of-strathclyde-archives-and-special-collections,GB-249,United Kingdom,Europe,University and research archives,True,http://guides.lib.strath.ac.uk/archives,guides.lib.strath.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,5,https://guides.lib.strath.ac.uk/archives
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Sussex Special Collections,university-of-sussex-special-collections,GB-181,United Kingdom,Europe,,True,http://www.thekeep.info/,thekeep.info,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,3,https://www.thekeep.info/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of the West of Scotland Special Collections,university-of-the-west-of-scotland-special-collections,GB-605,United Kingdom,Europe,University and research archives,True,http://www.uws.ac.uk/about-uws/services-for-students/library/special-collections/,uws.ac.uk,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.uws.ac.uk/about-uws/services-for-students/library/special-collections/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,University of Wales Trinity Saint David Prifysgol Cymru Y Drindod Dewi Sant,university-of-wales-trinity-saint-david-prifysgol-cymru-y-drindod-dewi-sant,GB-1953,United Kingdom,Europe,University and research archives,True,https://www.uwtsd.ac.uk/library/special-collections-and-archives,uwtsd.ac.uk,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,5,https://www.uwtsd.ac.uk/special-collections-and-archives
